xmin,ymin,zmin,xmax,ymax,zmax
11.15000000000001,-7.199999999999975,5.219999999999998,11.100000000000009,-7.599999999999974,5.219999999999998
11.100000000000009,-7.599999999999974,5.219999999999998,11.15000000000001,-8.249999999999975,4.77
11.15000000000001,-8.249999999999975,4.77,11.15000000000001,-8.699999999999982,4.77
11.15000000000001,-8.699999999999982,4.77,11.20000000000001,-9.29999999999999,5.219999999999998
11.20000000000001,-9.29999999999999,5.219999999999998,11.20000000000001,-9.749999999999996,5.169999999999998
11.20000000000001,-9.749999999999996,5.169999999999998,11.20000000000001,-9.95,4.969999999999999

